"name","gender","income"
"Ebony Jackson","Female","37500"
"Ebony Jackson","Female","37500"
"Mariah Hunt","Male","37500"
"Kimberly Alvarez","Male","50000"
"Kimberly Alvarez","Male","50000"
"James Bean","Male","37500"
"James Bean","Male","37500"
"Brent Watkins","Male","17500"
"David West","Male","50000"
"David West","Male","50000"
"Kristi Davis","Male","17500"
"Jonathan Baker","Male","50000"
"Jonathan Baker","Male","50000"
"Jonathan Baker","Male","50000"
"Kelly Odonnell","Female","17500"
"Lance Fitzgerald","Male","37500"
"Lance Fitzgerald","Male","37500"
"Julie Gomez","Male","50000"
"Julie Gomez","Male","50000"
"Robin Allen","Male","50000"
"Vickie Payne","Male","17500"
"Vickie Payne","Male","17500"
"Erin Neal","Female","37500"
"Erin Neal","Female","37500"
"Albert Silva","Male","50000"
"Mark Salazar","Male","50000"
"Randy Hughes","Male","37500"
"Mrs. Stephanie Taylor","Female","17500"
"Mrs. Stephanie Taylor","Female","17500"
"Frances Martin","Male","50000"
"Benjamin Richards","Female","37500"
"Karen Lopez","Female","37500"
"Karen Lopez","Female","37500"
"Elijah Tran","Male","50000"
"Elijah Tran","Male","50000"
"Cindy Long","Male","17500"
"Keith Peterson","Female","37500"
"Keith Peterson","Female","37500"
"Keith Peterson","Female","37500"
"Lauren Bridges","Male","50000"
"Brandon Ballard","Male","37500"
"Amanda Acosta","Male","37500"
"Amanda Acosta","Male","37500"
"Rachel Baldwin","Male","50000"
"Rachel Baldwin","Male","50000"
"Rachel Baldwin","Male","50000"
"Rachel Baldwin","Male","50000"
"Mark Wall","Female","37500"
"Mark Wall","Female","37500"
"Mark Wall","Female","37500"
"Mark Wall","Female","37500"
"Mark Wall","Female","37500"
"Karla Walker","Male","50000"
"Miranda Goodman","Male","37500"
"Michelle Jones","Male","50000"
"Michelle Jones","Male","50000"
"Michelle Jones","Male","50000"
"Jennifer Beltran MD","Female","37500"
"Jennifer Beltran MD","Female","37500"
"Jennifer Beltran MD","Female","37500"
"Jennifer Beltran MD","Female","37500"
"Becky Smith","Male","37500"
"Becky Smith","Male","37500"
"Becky Smith","Male","37500"
"Becky Smith","Male","37500"
"Mr. Richard Jimenez","Male","17500"
"Mr. Richard Jimenez","Male","17500"
"Michael Beasley DDS","Female","17500"
"John Kelly","Male","17500"
"Kylie Martinez","Male","37500"
"Kylie Martinez","Male","37500"
"Michelle Price","Male","17500"
"Michelle Price","Male","17500"
"Michelle Price","Male","17500"
"Michelle Price","Male","17500"
"Paige Flores","Female","37500"
"Joan Rodriguez","Male","17500"
"Christina Fry","Male","50000"
"Christina Fry","Male","50000"
"Nicole White","Female","17500"
"Thomas Brown","Male","37500"
"Carmen Lam","Male","50000"
"Kelly Scott","Male","50000"
"David Walker","Male","37500"
"David Walker","Male","37500"
"David Walker","Male","37500"
"Chris Sandoval","Male","37500"
"Chris Sandoval","Male","37500"
"Seth Valdez","Male","50000"
"Billy Wolfe","Male","37500"
"Billy Wolfe","Male","37500"
"Amber Carroll","Male","50000"
"Theresa Mcmillan","Male","50000"
"Justin Burns","Female","37500"
"Justin Burns","Female","37500"
"Christopher Williams","Female","37500"
"Christopher Williams","Female","37500"
"Christopher Williams","Female","37500"
"Randall Griffin","Male","17500"
"Randall Griffin","Male","17500"
"Jonathan Wright","Male","37500"
"Brittany Griffith","Male","50000"
"Brittany Griffith","Male","50000"
"Michael Sandoval","Female","37500"
"Michael Sandoval","Female","37500"
"Jennifer Bradley","Female","17500"
"Jennifer Bradley","Female","17500"
"Jonathan Olsen","Male","50000"
"Rebecca Howard","Female","37500"
"Michelle Carpenter DDS","Male","17500"
"Kimberly Mcdowell","Female","37500"
"Kimberly Mcdowell","Female","37500"
"Kimberly Mcdowell","Female","37500"
"Matthew Davis","Male","37500"
"John Howard","Female","37500"
"Jennifer White","Male","37500"
"Joel Chambers","Male","50000"
"Joel Chambers","Male","50000"
"Andrew Miller","Male","50000"
"Mike Nunez","Female","17500"
"Roberta King","Female","37500"
"Roberta King","Female","37500"
"Anthony Chen","Female","17500"
"Anthony Chen","Female","17500"
"Anthony Chen","Female","17500"
"Rachel Fleming","Female","37500"
"Rachel Fleming","Female","37500"
"Rachel Fleming","Female","37500"
"Shelly Smith","Female","50000"
"Shelly Smith","Female","50000"
"Shelly Smith","Female","50000"
"Brandon Davis","Female","37500"
"Brandon Davis","Female","37500"
"Jennifer Kennedy","Female","50000"
"Jennifer Kennedy","Female","50000"
"Dawn Turner","Female","37500"
"Steven Lang","Male","17500"
"Diane Smith","Female","50000"
"Diane Smith","Female","50000"
"Diane Smith","Female","50000"
"Diane Smith","Female","50000"
"Lisa Cox","Male","50000"
"Jack Pratt","Female","17500"
"Jack Pratt","Female","17500"
"Kayla Marks","Male","50000"
"Kayla Marks","Male","50000"
"Kayla Marks","Male","50000"
"Kayla Marks","Male","50000"
"Andrew Campbell","Female","37500"
"Zachary Page","Male","50000"
"Zachary Page","Male","50000"
"Mario Miller","Male","50000"
"Mario Miller","Male","50000"
"Mario Miller","Male","50000"
"April Mccullough","Male","37500"
"Kyle White","Female","37500"
"Kyle White","Female","37500"
"Kyle White","Female","37500"
"Victoria Wade","Male","50000"
"Jimmy Cox","Male","37500"
"Cameron Larsen","Male","50000"
"Cameron Larsen","Male","50000"
"Marie Garcia","Female","37500"
"Marie Garcia","Female","37500"
"Kevin Brown","Male","17500"
"Kevin Brown","Male","17500"
"Kevin Brown","Male","17500"
"Kevin Brown","Male","17500"
"Lisa Franklin","Male","17500"
"Matthew Neal","Male","37500"
"Christopher Gonzalez","Female","37500"
"Christopher Gonzalez","Female","37500"
"Mr. David Hughes MD","Male","50000"
"Mr. David Hughes MD","Male","50000"
"Julie White","Male","37500"
"Julie White","Male","37500"
"Anthony Lewis","Male","17500"
"Daniel Mitchell","Female","17500"
"Daniel Mitchell","Female","17500"
"Daniel Mitchell","Female","17500"
"Janet Hancock","Male","37500"
"Darrell Bender","Male","50000"
"Mary George","Female","37500"
"William Matthews","Male","50000"
"William Matthews","Male","50000"
"William Matthews","Male","50000"
"Brian Trujillo","Male","50000"
"Nicole West","Male","37500"
"Robert Butler","Male","37500"
"Victor Ballard","Male","50000"
"Victor Ballard","Male","50000"
"Victor Ballard","Male","50000"
"Maurice Park","Male","37500"
"Courtney Murillo","Male","50000"
"Courtney Murillo","Male","50000"
"James Acosta","Female","37500"
"Jennifer Hancock","Female","50000"
"Jennifer Hancock","Female","50000"
"Stacy Johnson","Female","50000"
"Brittany Hill","Female","17500"
"Brittany Hill","Female","17500"
"Mrs. Christine Hunt","Female","37500"
"Mrs. Christine Hunt","Female","37500"
"Emily Lewis","Female","17500"
"Juan Booth","Male","50000"
"Juan Booth","Male","50000"
"Michael Wilkinson Jr.","Male","17500"
"Michael Wilkinson Jr.","Male","17500"
"Michael Wilkinson Jr.","Male","17500"
"Denise Martin","Male","50000"
"Denise Martin","Male","50000"
"Denise Martin","Male","50000"
"Andrew Torres","Female","17500"
"Tara Holder","Female","17500"
"Tara Holder","Female","17500"
"Tara Holder","Female","17500"
"Dr. Diana Chavez","Male","50000"
"Dr. Diana Chavez","Male","50000"
"Matthew Scott","Male","37500"
"Matthew Scott","Male","37500"
"Jerry Clark","Male","17500"
"Jerry Clark","Male","17500"
"Jerry Clark","Male","17500"
"Benjamin Lopez","Female","17500"
"George Turner","Female","37500"
"Jeffrey Johnson","Male","17500"
"Jerry Jordan","Male","17500"
"Brittany Tran","Female","37500"
"Joseph Morgan","Male","37500"
"Amanda Smith","Female","17500"
"Tammy Levine","Female","17500"
"Jeffrey Rodriguez","Male","37500"
"Jeffrey Rodriguez","Male","37500"
"Jeffrey Rodriguez","Male","37500"
"Jeffrey Rodriguez","Male","37500"
"Tamara Elliott","Male","50000"
"Tamara Elliott","Male","50000"
"Alisha Garrison","Male","50000"
"Alisha Garrison","Male","50000"
"Joshua Hall","Male","17500"
"Joshua Hall","Male","17500"
"Matthew Garcia","Male","50000"
"Matthew Garcia","Male","50000"
"Matthew Garcia","Male","50000"
"Matthew Garcia","Male","50000"
"Patrick Sosa","Female","37500"
"Kenneth Peters","Male","37500"
"Kenneth Peters","Male","37500"
"Russell Weeks","Female","50000"
"Russell Weeks","Female","50000"
"Charles Miller","Male","37500"
"Traci Harrison","Female","37500"
"Traci Harrison","Female","37500"
"David Fields","Male","50000"
"Jesse Smith","Male","50000"
"Daniel Williams","Female","37500"
"Daniel Williams","Female","37500"
"Jeffrey Edwards","Male","50000"
"Jeffrey Edwards","Male","50000"
"Jeffrey Edwards","Male","50000"
"Tina Lozano","Female","50000"
"Monica Williams","Female","37500"
"Monica Williams","Female","37500"
"Monica Williams","Female","37500"
"Kelsey Wells MD","Male","37500"
"Robert Long","Female","50000"
"Robert Long","Female","50000"
"Robert Bailey","Male","37500"
"Robert Bailey","Male","37500"
"Joseph Johnson","Male","17500"
"Karen Brown","Female","17500"
"Karen Brown","Female","17500"
"Karen Brown","Female","17500"
"Michelle Castro","Male","37500"
"Kimberly Torres","Male","50000"
"John Melendez","Male","50000"
"John Melendez","Male","50000"
"Ross Lane","Female","37500"
"Ross Lane","Female","37500"
"Christopher Smith","Male","50000"
"John Smith","Female","17500"
"John Smith","Female","17500"
"Nicholas Barrett","Male","50000"
"Nicholas Barrett","Male","50000"
"Nicholas Barrett","Male","50000"
"Christopher Cameron","Female","37500"
"Matthew Ashley","Female","50000"
"Matthew Ashley","Female","50000"
"Matthew Ashley","Female","50000"
"Alex Garrett","Female","37500"
"Kenneth Sanchez","Male","50000"
"Diane Valentine","Male","17500"
"David Mack","Male","50000"
"Charles Nguyen","Male","37500"
"Andrea Perry","Male","37500"
"Andrea Perry","Male","37500"
"Andrea Perry","Male","37500"
"Phillip Miller","Female","50000"
"Phillip Miller","Female","50000"
"Phillip Miller","Female","50000"
"Marissa Jimenez","Male","50000"
"Christina Moreno","Female","37500"
"Christina Moreno","Female","37500"
"Julia Taylor","Male","50000"
"Deborah Le","Female","37500"
"Walter Miller","Male","37500"
"Brandon Harrison","Male","17500"
"Jason Reed","Female","17500"
"Jason Reed","Female","17500"
"Rebecca Ford","Male","17500"
"David Smith","Male","37500"
"David Smith","Male","37500"
"David Smith","Male","37500"
"David Smith","Male","37500"
"David Smith","Male","37500"
"Thomas Abbott","Male","17500"
"Thomas Abbott","Male","17500"
"Thomas Abbott","Male","17500"
"Angel Alvarez","Female","37500"
"Angel Alvarez","Female","37500"
"Angel Alvarez","Female","37500"
"Charles Brady","Male","17500"
"Connie Murphy","Male","17500"
"Donna Griffith","Male","37500"
"Donna Griffith","Male","37500"
"Donna Griffith","Male","37500"
"Wendy Sullivan","Male","50000"
"Allison James","Female","37500"
"Allison James","Female","37500"
"Allison James","Female","37500"
"Annette Wolf","Male","50000"
"Annette Wolf","Male","50000"
"Sherri Mata","Male","37500"
"Sherri Mata","Male","37500"
"Sherri Mata","Male","37500"
"Sherri Mata","Male","37500"
"Barbara Miller","Male","50000"
"Barbara Miller","Male","50000"
"Kenneth Robinson","Male","50000"
"Kenneth Robinson","Male","50000"
"Kenneth Robinson","Male","50000"
"Erin Jackson","Female","37500"
"Christopher Thompson","Female","37500"
"Jared Bates","Male","17500"
"Jared Bates","Male","17500"
"Dr. Stephanie Manning","Male","37500"
"Dr. Stephanie Manning","Male","37500"
"Nathan Cox","Male","50000"
"Mr. Ricky Turner","Female","37500"
"Mr. Ricky Turner","Female","37500"
"Mr. Ricky Turner","Female","37500"
"Mr. Ricky Turner","Female","37500"
"Stephanie Oconnor","Female","17500"
"Stephanie Oconnor","Female","17500"
"Adam Ellis","Male","50000"
"Melanie Lopez","Male","17500"
"Alexis Jones","Female","37500"
"Alexis Jones","Female","37500"
"Alexis Jones","Female","37500"
"Alexis Jones","Female","37500"
"Alexis Jones","Female","37500"
"Elizabeth Thornton","Male","37500"
"Abigail Fox","Male","17500"
"Abigail Fox","Male","17500"
"Shannon Mcdonald","Male","37500"
"Randall Weeks","Female","17500"
"Randall Weeks","Female","17500"
"Randall Weeks","Female","17500"
"Randall Weeks","Female","17500"
"Ross Wu","Male","50000"
"Zachary Adams","Male","50000"
"Sabrina Roach","Female","17500"
"Sabrina Roach","Female","17500"
"Sabrina Roach","Female","17500"
"Manuel Moss","Female","37500"
"Manuel Moss","Female","37500"
"Molly Butler","Female","17500"
"Molly Butler","Female","17500"
"Molly Butler","Female","17500"
"Molly Butler","Female","17500"
"Jodi Strickland","Female","17500"
"Jodi Strickland","Female","17500"
"Madeline Gibbs","Female","37500"
"Madeline Gibbs","Female","37500"
"Evelyn Schaefer","Female","50000"
"Evelyn Schaefer","Female","50000"
"Evelyn Schaefer","Female","50000"
"Gloria Perez","Female","37500"
"Gloria Perez","Female","37500"
"Elizabeth Young","Male","17500"
"Elizabeth Young","Male","17500"
"Debra Sloan DDS","Male","37500"
"Mary Gray","Female","50000"
"David Jackson","Male","17500"
"David Jackson","Male","17500"
"Brandy Berry","Female","17500"
"Amanda Henry","Male","50000"
"Amanda Henry","Male","50000"
"Carrie Smith","Female","37500"
"James Harris","Male","50000"
"Adam Marshall","Male","50000"
"Roy Moore","Male","37500"
"Stephanie Santos","Male","37500"
"Gregory Gibson","Male","50000"
"Gregory Gibson","Male","50000"
"Jennifer Edwards","Female","37500"
"Jennifer Edwards","Female","37500"
"Kyle Jimenez","Male","50000"
"Kyle Jimenez","Male","50000"
"Kevin Caldwell","Male","37500"
"Kevin Caldwell","Male","37500"
"Jose Olson","Male","50000"
"Jose Olson","Male","50000"
"Jacob Scott","Female","37500"
"Samantha Sims","Female","17500"
"Holly Jackson","Male","17500"
"Holly Jackson","Male","17500"
"Holly Jackson","Male","17500"
"David Flynn","Male","50000"
"David Flynn","Male","50000"
"Antonio Willis","Male","37500"
"Antonio Willis","Male","37500"
"Savannah Richards","Female","37500"
"Linda Castillo","Male","17500"
"Linda Castillo","Male","17500"
"William Smith","Female","17500"
"William Smith","Female","17500"
"Susan Parker","Male","50000"
"Donna Chen","Male","50000"
"William Welch","Male","50000"
"William Welch","Male","50000"
"Ashley Wolfe","Male","37500"
"Sonia Pacheco","Male","50000"
"Melanie Brooks","Male","37500"
"Matthew Novak","Male","50000"
"Matthew Novak","Male","50000"
"Katelyn White","Male","50000"
"Katelyn White","Male","50000"
"Elizabeth Ellis","Female","50000"
"Jacob Long","Female","50000"
"Jacob Long","Female","50000"
"Charles Casey","Female","17500"
"Charles Casey","Female","17500"
"Charles Casey","Female","17500"
"Jill Garcia","Female","37500"
"Benjamin Gill","Female","17500"
"Andrew Sandoval","Female","17500"
"Andrew Sandoval","Female","17500"
"Alyssa Grant","Male","50000"
"Alyssa Grant","Male","50000"
"Alyssa Grant","Male","50000"
"Deborah Murray","Female","17500"
"Deborah Murray","Female","17500"
"Deborah Murray","Female","17500"
"Jonathan Green","Male","17500"
"Jonathan Green","Male","17500"
"Billy Schultz","Male","50000"
"Mark Taylor","Female","17500"
"Mark Taylor","Female","17500"
"John Kane","Female","17500"
"George Young","Male","50000"
"George Young","Male","50000"
"George Young","Male","50000"
"George Young","Male","50000"
"Janet Curtis","Male","37500"
"Janet Curtis","Male","37500"
"Janet Curtis","Male","37500"
"Brittany Young","Male","17500"
"Jeremy Kennedy","Female","50000"
"Andrew Marshall","Female","17500"
"Stacey Lopez","Female","37500"
"Kathy Campbell","Male","17500"
"Alexis Ingram","Male","17500"
"Alexis Ingram","Male","17500"
"Kathy Jones","Female","37500"
"Kathy Jones","Female","37500"
"Kathy Jones","Female","37500"
"Sherri Schultz","Male","17500"
"Sherri Schultz","Male","17500"
"Sherri Schultz","Male","17500"
"Sherri Schultz","Male","17500"
"Sherri Schultz","Male","17500"
"Sherri Schultz","Male","17500"
"Timothy Clark","Female","17500"
"Timothy Clark","Female","17500"
"Alison Johnson","Male","37500"
"Alison Johnson","Male","37500"
"Francisco Martinez","Male","50000"
"Francisco Martinez","Male","50000"
"Francisco Martinez","Male","50000"
"Francisco Martinez","Male","50000"
"Kim Phillips","Male","17500"
"Kim Phillips","Male","17500"
"Kim Phillips","Male","17500"
"Kim Phillips","Male","17500"
"Monique Copeland","Female","37500"
"Cynthia Jackson","Female","50000"
"Douglas Lambert","Male","37500"
"Felicia Thompson","Female","37500"
"Tammy Jones","Male","50000"
"Tammy Jones","Male","50000"
"Alyssa Dillon","Male","50000"
"Alyssa Dillon","Male","50000"
"Thomas Burch","Female","37500"
"Thomas Burch","Female","37500"
"Thomas Burch","Female","37500"
