"name","income"
"Ernest Tran",50000
"Samantha Brown",50000
"Joseph Hughes",50000
"Justin Brown",50000
"David Harris",50000
"James Holt",50000
"Joshua Lee",50000
"Cynthia Kaiser",50000
"James White",50000
"Dustin Porter",50000
"Patricia Bishop",50000
"Stephen Robbins",50000
"Eric Jimenez",50000
"David Baldwin",50000
"David Norris",50000
"Nicholas Scott",50000
"Ruben Scott",50000
"Joseph Rodriguez",50000
"Mark Garcia",50000
"Crystal Johnson",50000
"Anthony Vaughan",50000
"Joseph Rogers DDS",50000
"Michael Hobbs",50000
"Caitlin Butler",50000
"Donald Kirby",50000
"Jacob Winters",50000
"Shane Mccoy",50000
"Ann Daniel",50000
"Tammy May",50000
"Denise Conley",50000
"Lisa Burton",50000
"Toni Long",50000
"Lisa Rodriguez",50000
"Cynthia Alexander",50000
"Rebecca Arnold",50000
"Laura Lopez",50000
"Erin Whitaker",50000
"Carolyn Jones",50000
"Joshua Turner",50000
"Christopher Gilbert",50000
"Michael King",50000
"Paul Edwards",50000
"Zachary Edwards",50000
"John Cruz",50000
"Matthew Reyes",50000
"John Gray",50000
"Karen Oconnor",50000
"Douglas Washington",50000
"Ashley Taylor",50000
"Andrew Knight",50000
"Robert Scott",50000
"Allen Sharp",50000
"Susan Riley",50000
"Michael Gardner",50000
"Sheryl Blackburn",50000
"Sergio Howard",50000
"Chris Marshall",50000
"Aaron Smith",50000
"Kimberly Gates",50000
"Matthew Gomez",50000
"Joshua Austin",50000
"Anthony Monroe",50000
"David Morales",50000
"Todd Riley",50000
"Karen Franco",50000
"Jennifer Sims",50000
"Joseph Rogers",50000
"Jonathan Parrish",50000
"Katie Simmons",50000
"Emily Ramirez",50000
"Jennifer Thompson",50000
"Stacey Ellis",50000
"Lisa Rivera",50000
"Ronald Camacho",50000
"Logan Maxwell",50000
"Benjamin Johnson",50000
"Cameron Griffin",50000
"Karen Phillips",50000
"Darren Kelly",50000
"Mark Pena",50000
"Antonio Johnson",50000
"Jason Blankenship",50000
"Ivan Anderson",50000
"Joseph Chen",50000
"Ian Huffman",50000
"Karen Hughes",50000
"David Hamilton",50000
"Timothy Johnson",50000
"George Murphy",50000
"Theresa Lee",50000
"Joyce Collins",50000
"Bernard Curry",50000
"Amanda Walters",50000
"Nicolas Johnson",50000
"Kimberly Anderson",50000
"Mandy Anderson",50000
"Robert Mendoza",50000
"Rachael Scott",50000
"Mary Ortiz",50000
"Chelsea Morris",50000
"David Hartman",50000
"Jeffrey Miller",50000
"Sarah Chavez",50000
"Dylan Martinez",50000
"Mackenzie Dorsey",50000
"Jennifer Lawrence",50000
"Derrick Jackson",50000
"Joseph Hicks",50000
"Stephanie Hamilton",50000
"Sean Anderson",50000
"Stephanie Smith",50000
"Jeffery Miller",50000
"Kristy Jimenez",50000
"Sydney Sparks",50000
"John Gray",50000
"Michael May",50000
"Natalie Smith",50000
"Victoria Cobb",50000
"Rebecca Mclean",50000
"Mrs. Kathy Yu",50000
"Jordan Johnson",50000
"Hector Blanchard",50000
"Eric Palmer",50000
"Teresa David",50000
"Brandon Harris",50000
"James Ashley",50000
"Dr. Michael Sims",50000
"Michael Hernandez",50000
"Amy Jackson",50000
"Craig Webster",50000
"Mark Rodriguez",50000
"Sheryl Mckee",50000
"Grace Medina",50000
"Troy Cobb",50000
"Patricia Johnson",50000
"Lisa Rosales",50000
"Thomas Wallace",50000
"George Taylor",50000
"Cheryl Cunningham",50000
"Wendy Hoffman",50000
"David Brown",50000
"Christopher Hall",50000
"Lisa Hart",50000
"Curtis Avery",50000
"Tiffany Brown",50000
"Brittany Chambers",50000
"Anthony Mclean",50000
"Allison Ford",50000
"Kathy Larsen",50000
"Laura Adams",50000
"Joseph Moore",50000
"Tiffany Warren",50000
"Jack Hansen",50000
"Linda Little",50000
"Jason Mccarty",50000
"Christopher Thomas",50000
"Melissa Anderson",50000
"Michael May",50000
"David Johnson",50000
"Emily Powell",50000
"Carol Conway",50000
"Edward Aguirre",50000
"Brandy Johnson DVM",50000
"Ryan Hall",50000
"Brett Good",50000
"Tina Poole",50000
"Stacey Clark",50000
"Theresa Krause",50000
"Courtney Holland",50000
"Cynthia Bradford",50000
"Christine Murray",50000
"Debra Jensen",50000
"Nicole Miller",50000
"Raymond Howell",50000
"Paul Levine",50000
"Michael Graham",50000
"Johnny Page",50000
"Adam Barr",50000
"Heather Aguilar",50000
"Nicholas Lopez",50000
"Colin Richmond",50000
"Thomas Fisher",50000
"John Benson",50000
"Julia Middleton",50000
"Jessica Johnson",50000
"Jessica Mason",50000
"John Aguilar",50000
"Patricia Rodriguez",50000
"Sarah Simon",50000
"Christine Delacruz",50000
"Andrew White",50000
"Andrew Arnold",50000
"Kristin Mills",50000
"Linda Khan",50000
"Lee Bolton",50000
"William Jones",50000
"James Hardin",50000
"Joseph Mcpherson DVM",50000
"Nicole Hunt",50000
"Doris Williams",50000
"Lynn Coffey DDS",50000
"Alexander Joseph",50000
"Jason Morris",50000
"Denise Gonzalez",50000
"Richard Hart",50000
"Joseph Jenkins",50000
"Erika Wilson",50000
"Jacqueline Hamilton",50000
"Jessica Mason",50000
"Bryan Snyder",50000
"Brittany Jones",50000
"Mr. Michael Miller",50000
"David Meadows",50000
"Jessica Valentine",50000
"Amanda Hall",50000
"Pamela Shaw",50000
"Jesse Lambert",50000
"Angela Lee DDS",50000
"Bobby Campbell",50000
"Tiffany Walls",50000
"Kenneth Lucas",50000
"Darrell Walker",50000
"Whitney Taylor",50000
"Christopher Carpenter",50000
"Denise Mccoy",50000
"Joseph Smith",50000
"Gina Gonzales",50000
"Jane Smith",50000
"Lisa Gaines",50000
"Samantha Strong",50000
"Paul Hood",50000
"Elizabeth Smith",50000
"Jessica Smith",50000
"Michael Hansen",50000
"Jason Diaz",50000
"Michael Morrow",50000
"Tammy Castaneda",50000
"Teresa Morgan",50000
"Brianna Cortez",50000
"Michael Murray",50000
"Eric Mason",50000
"Steve Whitehead",50000
"Michael Smith",50000
"Joshua Butler",50000
"Ronnie Todd",50000
"Mark Curry",50000
"Billy Cox",50000
"Deborah Hernandez",50000
"Chloe Santos",50000
"Erica Romero",50000
"Brian Lewis",50000
"Cheyenne George",50000
"Jerry Torres",50000
"Laura Lee",50000
"Brian Williams",50000
"Kenneth Bennett",50000
"Todd Collins",50000
"Kenneth Morris",50000
"Christopher Hanna",50000
"Dustin Lawrence",50000
"Heidi Martin",50000
"Nicole Duncan",50000
"Amanda Giles",50000
"David Smith",50000
"Aaron Mccarthy",50000
"Adrian Murphy",50000
"Jessica Mason",50000
"Cathy Owens",50000
"Brandon Reese",50000
"Mario Trevino",50000
"Brittney Reyes",50000
"Hannah Davis",50000
"Ashley Martin",50000
"Eugene Brown",50000
"Brooke Tyler",50000
"Bridget Wright",50000
"Kelsey Thomas",50000
"Amber Miller",50000
"Paul Lopez",50000
"Linda Gonzalez",50000
"Crystal Craig",50000
"Brandon Bush",50000
"Michael Garcia",50000
"Jordan Barrett",50000
"Miss Danielle Washington",50000
"Kimberly Martin",50000
"Andrea Simmons MD",50000
"Brandon Gonzales",50000
"Kelly Hernandez",50000
"John Norton",50000
"Susan Stone",50000
"Taylor Johnson",50000
"William White",50000
"Shawna Nguyen",50000
"Sara Phillips",50000
"Lisa Martin",50000
"Tina Smith",50000
"Jennifer Everett",50000
"David Castro",50000
"Tamara Miller",50000
"Kari Schmidt",50000
"Shawn Cummings",50000
"Teresa Serrano",50000
"Brianna Smith",50000
"Craig Peterson",50000
"Belinda Golden",50000
"Mary Rice",50000
"Paul Lee MD",50000
"Melinda Matthews",50000
"Anthony Barker",50000
"Dawn Cummings",50000
"Jillian Farrell DDS",50000
"Kevin Phillips",50000
"Whitney Martin",50000
"Guy Little",50000
"Colton Mcknight PhD",50000
"Steven Gates",50000
"Donna Huynh",50000
"Thomas Price",50000
"Donna Stevens",50000
"Jessica Simmons",50000
"Alex Velez",50000
"Kyle Morales",50000
"Kelsey Reyes",50000
"Heather Fitzgerald",50000
"Kathryn Bell",50000
"William Reilly",50000
"Timothy Conner",50000
"Alec Hernandez",50000
"Barbara Elliott",50000
"Lisa Elliott MD",50000
"Joseph Farrell",50000
"Christina Osborne",50000
"George Walker",50000
"Todd Marquez",50000
"David Reed",50000
"John Johnson",50000
"Lori Smith",50000
"Steven Scott",50000
"Sarah Brooks",50000
"Mary Hampton",50000
"Lorraine Johnson",50000
"Casey Diaz",50000
"Jeffrey Martinez",50000
"Kimberly Moreno",50000
"Richard Brock",50000
"Anthony Petersen",50000
"Justin Jones",50000
"Annette Anderson",50000
"Lisa Hart",50000
"Melissa Black",50000
"Madison Soto",50000
"Justin Kelley",50000
"Sarah Wallace",50000
"Nathan Garcia MD",50000
"Marc Thompson",50000
"Lee Clayton",50000
"Jack Lee",50000
"Gregory Howard",50000
"Alice Mann",50000
"John Griffin",50000
"Jordan Santiago",50000
"Danny Smith",50000
"Alexander Hamilton",50000
"Holly Ramirez",50000
"Jeffrey Medina",50000
"Anthony Andrews",50000
"Rebecca Ball",50000
"Jennifer Diaz",50000
"Ashlee Miller",50000
"Catherine Scott",50000
"Paul Shannon",50000
"Mariah Li",50000
"Lisa Diaz",50000
"Zachary Jones",50000
"Jill Hendrix",50000
"Tammy Blair",50000
"John Nichols",50000
"Tina Pitts",50000
"Shelly Rowland",50000
"Ashley Maxwell",50000
"Anthony Anderson",50000
"Samantha Mack",50000
"Erica Martinez",50000
"Terri Combs",50000
"Daniel Kelly",50000
"Kevin Roberts",50000
"Matthew Lewis",50000
"Kristi Kelly",50000
"Caitlin Richards",50000
"Danielle Hancock",50000
"Sean Holland",50000
"Jennifer Nguyen",50000
"Lisa Martinez",50000
"Jade Christensen",50000
"Michelle Joseph",50000
"Aaron Williams",50000
"Michael Acevedo",50000
"Jennifer Parks",50000
"Sean Jordan",50000
"Christine Fox",50000
"John Ho",50000
"Sarah Martin",50000
"Felicia Giles",50000
"Austin Reyes",50000
"Terri Gilbert",50000
"Justin Cole",50000
"Terri Atkinson",50000
"Ryan Livingston",50000
"William Williams",50000
"Karla Lucero",50000
"Michael Davenport",50000
"Sheri Morales",50000
"Sharon Brown",50000
"Logan Hooper",50000
"Brandon Taylor",50000
"Daniel Carr",50000
"Alexander Gibson",50000
"Taylor Mccann",50000
"James Bradley",50000
"Craig Harmon",50000
"Zachary Gallagher",50000
"Jeanne Villa",50000
"Lori Wilson",50000
"Patrick Davis",50000
"Timothy Gonzales",50000
"Jessica Jones",50000
"Benjamin Myers",50000
"Kevin Carroll",50000
"William Martinez MD",50000
"Bobby Peters",50000
"Stefanie Rogers",50000
"Joseph Petersen",50000
"Alyssa Cannon",50000
"Phillip Summers",50000
"Nicholas Smith",50000
"Diana Bowen",50000
"Katie Allen",50000
"Amber Bryan",50000
"James Steele",50000
"David Hardin",50000
"Elizabeth Reid",50000
"Daniel Tucker",50000
"Austin Green",50000
"Tammy Scott",50000
"Roberto Carter",50000
"Caitlin Moody",50000
"Shelby Rodriguez",50000
"Robert Ward",50000
"Kenneth Smith",50000
"Dale Miller",50000
"Stacey Jordan",50000
"Nicole Thomas",50000
"Brad Wright",50000
"Rachel Thomas",50000
"Christopher Moreno",50000
"Jennifer Conley",50000
"Michael Ryan",50000
"Amber Welch",50000
"Taylor Long",50000
"Mr. Joshua Costa",50000
"Chad Arnold",50000
"Kevin Beltran",50000
"Amanda Romero",50000
"James Carpenter",50000
"Lisa Hunt",50000
"Joan Romero",50000
"Kenneth Gray",50000
"Mark Bradford",50000
"Taylor Gray",50000
"Joshua Johnson",50000
"Zachary Cunningham",50000
"Angel Gutierrez",50000
"Cory Thomas",50000
"Teresa Ramirez",50000
"Laurie Lee",50000
"Ann Perry",50000
"Kyle Griffin",50000
"Michael Kelly",50000
"Hannah Carpenter",50000
"Robert Liu",50000
"Jason Larson",50000
"Catherine Green",50000
"Rebecca Spence",50000
"Tammy Smith",50000
"Kelly Thompson",50000
"Emma Jacobs",50000
"Debra Glass",50000
"Michelle Scott",50000
"Jason Mullen",50000
"Laura Richardson",50000
"Jeremy Tyler",50000
"Jennifer Williams",50000
"Stacy Oliver",50000
"Mark Russell",50000
"Christine Shields",50000
"Cynthia Camacho",50000
"Kenneth Johnson",50000
"Cheryl Noble",50000
"Carla Jackson",50000
"Ronald Jones",50000
"Angel Lucas",50000
"George Martinez",50000
"Gloria Hansen",50000
"Andrew Montgomery",50000
"Charles Smith",50000
"Paul Jackson PhD",50000
"Tony Lambert",50000
"Karina Knight",50000
"Tamara Kelly",50000
"Kayla Estrada",50000
"Bryan Vincent",50000
"Mark Valentine",50000
"Donald Kaiser",50000
"Jody Mcclure",50000
"Christian Stephens",50000
"Daniel Mcclure",50000
"Scott Smith",50000
"Patrick Reed",50000
"Jessica Young",50000
"Jennifer West",50000
"Monica Nelson",50000
"Margaret Duncan",50000
"Joy Mcmillan",50000
"Sean Baker",50000
"April Cox",50000
"Sheena Parsons",50000
"April Williams",50000
"Michael Diaz",50000
"Michael Moore",50000
"Elizabeth Harvey",50000
"Jennifer Davis",50000
"Tony Castaneda",50000
"Jessica Bridges",50000
"Scott Estrada",50000
"Margaret Morales",50000
"John Harris",50000
"James Wells",50000
"Mr. Adam West",50000
"Brandy Brown",50000
"Anthony French",50000
"Francisco Oconnell",50000
"Mario Brewer",50000
"Scott Shelton",50000
"Robyn Moore",50000
"John Wright",50000
"Jeremy Nelson",50000
"Alan Harris",50000
"Jeffrey Wilkins",50000
"Sheila Gibson",50000
"Stephen Hicks",50000
"Stacy Cruz",50000
"Shannon Silva",50000
"Christopher Williams",50000
"Suzanne Barnett",50000
"Phyllis Mata",50000
"Frank Weber",50000
"Isaac Ferguson",50000
"Tyler Pena",50000
"Rebekah Smith",50000
"Kyle Jenkins",50000
"Kyle Pace",50000
"Alejandra Cantrell",50000
"Susan Davis",50000
"Michael Murray",50000
"Timothy Bentley",50000
"Anthony Reed",50000
"Linda Moon",50000
"Rachel Hoffman",50000
"John Hancock",50000
"Jamie Bryan",50000
"Isabel Solis",50000
"Jerry Johnson",50000
"Tina Casey",50000
"Christopher Collier",50000
"John Fitzpatrick",50000
"Sarah Park",50000
"Susan Mccormick",50000
"Charles Gay",50000
"Michael Hernandez",50000
"Joseph Bennett",50000
"Pamela Henderson",50000
"Pamela Waller",50000
"Larry Gilbert",50000
"Cathy Martinez",50000
"Stephanie Hill",50000
"Ashley Fleming",50000
"Shawn Gibson",50000
"Suzanne Johnson",50000
"Nicole Brown",50000
"William Cox",50000
"Nancy Murphy",50000
"Stephanie Meyer",50000
"Elizabeth Stevenson",50000
"Suzanne Alvarado",50000
"Michelle Gilmore",50000
"Victoria Camacho",50000
"Alisha Becker",50000
"Aaron Hardy",50000
"Kevin Baker",50000
"John Brown",50000
"Jason Thomas",50000
"Juan May",50000
"Jeffrey Orozco Jr.",50000
"Christopher Wiggins",50000
"Peter Nichols",50000
"Elijah Brewer",50000
"Vanessa Gibson",50000
"William Murphy",50000
"Ryan Reese",50000
"Mark Cannon",50000
"Joanna Lawson",50000
"Johnny Stewart",50000
"Derrick Martin",50000
"Emily Johnson",50000
"Donna Ellis",50000
"Michael Schultz",50000
"Jackie Wilson",50000
"Jake Walker",50000
"Matthew Garner",50000
"Kelly Davis",50000
"Parker Hayes",50000
"Todd Ramos",50000
"Cassandra Hernandez",50000
"Kristen Douglas",50000
"Theresa Burton",50000
"Andrew Miller",50000
"Jason Suarez",50000
"David Pennington",50000
"Jennifer Rodriguez",50000
"Raymond Reeves",50000
"Ryan Miller",50000
"Matthew Taylor",50000
"Andrew Wilson",50000
"Tyler Woods",50000
"Kevin Barnett",50000
"Tabitha Blair",50000
"Kirk Schmitt",50000
"Paul Wright",50000
"David Williams",50000
"Marcus Bryant",50000
"Kimberly Lee",50000
"Matthew Cook",50000
"Lawrence Parker",50000
"Tammie Morris",50000
"Keith Hudson",50000
"Erica Jordan",50000
"Steven Brady",50000
"Robert Patterson",50000
"Matthew Smith",50000
"Randy Morse Jr.",50000
"Jennifer Coleman",50000
"Hannah Cunningham",50000
"Charles Mendoza",50000
"Cindy Parks",50000
"Francisco Brown",50000
"Henry Spears",50000
"Stephanie Harris",50000
"Leslie Young",50000
"Ashley Rivera",50000
"Alison Gilbert",50000
"Traci Campbell",50000
"Amy Evans",50000
"Wanda Bell",50000
"Kurt Jackson",50000
"Austin Humphrey",50000
"John James",50000
"Paul Lopez",50000
"Roy Martin",50000
"Kimberly Spencer",50000
"Tammy Browning",50000
"Zachary Walker",50000
"Aaron Vincent",50000
"Jimmy Harris DDS",50000
"Michael Cuevas",50000
"Robin Mcguire",50000
"Renee Smith",50000
"Jamie Hanna",50000
"Debra Elliott",50000
"Lisa Wagner",50000
"Denise Garcia",50000
"Elizabeth Knight",50000
"David Castillo",50000
"Rachel Ward",50000
"Stacy Thompson",50000
"Kayla Morgan",50000
"Ronald Tran",50000
"Kevin Howard",50000
"Michael Martinez",50000
"Jason Smith",50000
"Rebecca Marsh",50000
"Whitney Johnson",50000
"Jennifer Johnson",50000
"Valerie Garcia",50000
"Patricia Brown",50000
"Lindsay Stone",50000
"Carl Bowers",50000
"Jeremy Baker",50000
"Michelle Krause",50000
"Brittany West",50000
"Mr. Kenneth Stephens",50000
"Amy Ibarra",50000
"Melissa Steele",50000
"Brandon Ortiz",50000
"Paula Griffin",50000
"David Hernandez",50000
"Jack Marquez",50000
"David Martinez",50000
"Jason Campbell",50000
"Charles Thomas",50000
"Corey Hall",50000
"Brian Diaz",50000
"Mark Ford",50000
"Jeremy Poole",50000
"Jamie Moore",50000
"Brian Cooper",50000
"David Price",50000
"Brenda Miles",50000
"Cassandra Banks",50000
"Michaela Knapp",50000
"David Woods",50000
"Jade Harris",50000
"Andrew Johnson",50000
"John Alexander",50000
"Amy Vargas",50000
"James Rose",50000
"Heather Price",50000
"William Price",50000
"Joseph Reyes",50000
"Anne Hudson",50000
"Joseph Hendrix",50000
"Linda Peters",50000
"Michael Sanchez",50000
"Misty Williams",50000
"Jacob White",50000
"Bianca Thomas DDS",50000
"Rebecca Stevens",50000
"Julia Harrington",50000
"Isabella Medina",50000
"Laura Chang",50000
"Natalie Ward",50000
"Ashley Mclaughlin",50000
"Anna Martin",50000
"Stephen Foster",50000
"Madison Donaldson",50000
"Wayne Rodriguez",50000
"Brian Davidson",50000
"Sierra Hurst",50000
"Mark Ross",50000
"Matthew Donaldson",50000
"Christina Torres",50000
"Joseph Miller",50000
"Alexa Newman",50000
"Samuel Lewis",50000
"Leonard Andersen",50000
"Courtney Soto",50000
"Janice Hopkins DDS",50000
"Lisa Maddox",50000
"Crystal Stephens",50000
"Jacqueline Garner",50000
"Lisa Curtis",50000
"Sarah Coleman MD",50000
"Ruth Whitney",50000
"Willie Miller",50000
"Daniel Wright II",50000
"James Miller",50000
"Justin Adams",50000
"Heather Ryan",50000
"Monique Mendoza",50000
"James Chang",50000
"Lori Jensen",50000
"Chelsea Simmons",50000
"Helen Johnson",50000
"Amber Gomez",50000
"Marie Mcintyre",50000
"Mark Thompson",50000
"Mrs. Alison Nolan MD",50000
"Susan Bailey",50000
"Lisa Sexton",50000
"Deborah Evans",50000
"Dana Parker",50000
"Anthony Weber",50000
"Linda Sanders",50000
"George Stephens",50000
"Alyssa Alexander",50000
"Marc Rivas",50000
"Ryan Castro Jr.",50000
"Tyler Johnson",50000
"Ashley Perez",50000
"Kenneth Trujillo",50000
"Kenneth Nelson",50000
"Paul Mora",50000
"David Williams",50000
"Katrina Medina",50000
"Rachael Cantrell",50000
"Ricardo Downs",50000
"Zachary Drake",50000
"Kristin Rodriguez",50000
"James Moore",50000
"James Costa",50000
"Jonathan Hicks",50000
"Kristin Webb",50000
"Calvin Hartman",50000
"Susan Robertson",50000
"Jeffrey Tucker",50000
"Steven Peterson",50000
"Melanie Glover",50000
"Brandon Padilla",50000
"Marisa Robertson",50000
"Joseph Manning",50000
"Christine Chang",50000
